Reviews,Positive,Negative,Neutral
need secondary phone gem steal basically look like iphone reimagine power moment start get io update run amazing good strategy apple sell cheap phone high quality people hook apple ecosystem safely happy phone secondary phone bad battery capacity read,0.294,0.122,0.584
excellent product apple m truly satisfied productread,0.758,0.0,0.242
get bbd awesomeread,0.0,0.0,1.0
awsome  read,0.0,0.0,1.0
grab bbd effective price exchange old redmi phone bank discount model price unexpected thank flipkart previous stock get earphone power adapter box battery life slightly well price complaint anythingread,0.216,0.056,0.728
good compact phone ⚡ ️read,0.492,0.0,0.508
awesome phoneread,0.804,0.0,0.196
awesome ✌ ️  read,0.804,0.0,0.196
nice phone hole new experience bettry low iphoneread,0.257,0.193,0.55
good phone price rangeand fast delivery flipkart  read,0.293,0.0,0.707
performance awesomegood camera love battery capacity good phone get flipkart sale truly value moneyread,0.554,0.0,0.446
battery okay normal use play lot game not premium lookeasy hold love itsmall sizeread,0.436,0.0,0.564
super mobile hard processorb designnice camera io smooth performanceread,0.317,0.114,0.569
battery good size day backup use terrific awesome disable setting give good battery backup check youtube video charger earphone available receive india productread,0.406,0.0,0.594
get nice phone pretty good deal thank flipkartread,0.74,0.0,0.26
mind blowingread,0.0,0.0,1.0
niceread,0.0,0.0,1.0
amazingread,0.0,0.0,1.0
value money bettery good battery problem screen perfect people phone screen size not hear know chota pack bada dhamakaread,0.337,0.101,0.562
good camera qualityread,0.592,0.0,0.408
well businessread,0.677,0.0,0.323
nice value money upgrade module red look niceread,0.464,0.0,0.536
good dealread,0.744,0.0,0.256
thanksread,0.0,0.0,1.0
word phone awesome price camera lover good themit have latest processor image processingread,0.519,0.0,0.481
love phoneread,0.808,0.0,0.192
gud jobread,0.0,0.0,1.0
fine phonespecification information view youtube tech vlog spend time write say phone poor battery life true play lot game view lot video phone purchase phone father trust basic internet browsing phone application battery life okay charge morning father come read,0.247,0.063,0.69
peak perform deviceread,0.0,0.0,1.0
bettery week thing goodread,0.0,0.0,1.0
goodread,0.0,0.0,1.0
onder excellent performanceread,0.649,0.0,0.351
sweet iphone se like itread,0.647,0.0,0.353
good productread,0.744,0.0,0.256
goodread,0.0,0.0,1.0
good product deliver time bad feeling payment monie phone exchange read,0.277,0.22,0.503
awesomeread,0.0,0.0,1.0
nice use well priceread,0.71,0.0,0.29
great product orst battery backup hile heavy ork ise goodbest lcd display class disappointing phone thick bezel time ill easily comfort good handy po erfull phone great value moneyif small po erful phone lover blindly itread,0.368,0.219,0.414
simply awesome 🤩 fantastic performance wowwww  🥰 read,0.658,0.0,0.342
orse decision buy phone iphoneread,0.0,0.0,1.0
product look good apple material high end compare android phone glastic cough samsung phone usagebattery backup light medium user dayread,0.132,0.0,0.868
ultimate tip save battery use net use turn perfect tip try thisread,0.408,0.0,0.592
goodread,0.0,0.0,1.0
nice sturdy buy gb model vfm display nice io update give performance great unbeatable battery life well far goodread,0.44,0.0,0.56
good phone normal use problem battery backup lcd display display well price good phone consider processor brand spec similar iphone display cameraread,0.276,0.094,0.629
post review month superb phone want compact phone battery backup decent normal userscamera usual fantasticjust close eye hit buy button   read,0.221,0.0,0.779
get ph day waooo pretty gud get earphone lighten connector type charger potrait mode awsome thanx flipkart fast delivery read,0.144,0.0,0.856
beautiful powerful phoneon moderate use day upit pocket friendly phone hardcore gamersread,0.524,0.0,0.476
good batteryread,0.744,0.0,0.256
overall awsum phone battery backup lessread,0.0,0.0,1.0
unbelievable price awesome mobileread,0.747,0.0,0.253
good phone like small factor phone daily usage battery great hrs speaker sound goodread,0.463,0.0,0.537
beutyfull cameraread,0.0,0.0,1.0
good battery performanceread,0.592,0.0,0.408
battery perfect camera handling performance awesomeread,0.425,0.0,0.575
get phone sale phone great deal insanely goodread,0.369,0.0,0.631
awesomeread,0.0,0.0,1.0
nice product love phone time apple user compensate small battery small screenread,0.412,0.0,0.588
get chip price point extreme value money deny fact battery poor current standardsread,0.134,0.307,0.559
good product orth buy beat deal flipkartread,0.326,0.0,0.674
nyc phoneread,0.0,0.0,1.0
good phone one use big screen phone overall fab product appleiphoneloverread,0.396,0.0,0.604
goodread,0.0,0.0,1.0
good phone body feature xr  read,0.367,0.0,0.633
superb phone cheap price thank flipkart great offer excellent serviceread,0.706,0.0,0.294
goodread,0.0,0.0,1.0
iphone good product world help need app good display superb iphone seread,0.612,0.0,0.388
good processorread,0.744,0.0,0.256
not overthink ityou feel high got deliveredread,0.0,0.0,1.0
think iphone se model major hit india price get great indian festival sale warranty worth value money iphone price difference feature cheap good option io environmentif budget phone iphone se definitely choice well read,0.417,0.0,0.583
nice phoneread,0.737,0.0,0.263
good phone low price get itbefore time delivery flipkartgood price saleread,0.207,0.15,0.643
itread,0.0,0.0,1.0
mind blow purchase fast delivery flipkartthank flipkart offerread,0.0,0.0,1.0
worth moneyread,0.655,0.0,0.345
good product everread,0.592,0.0,0.408
m iphone year good class brilliant look handy comfortable use compact phone power pack bionic chip awesome camera problem battery liferead,0.443,0.085,0.472
apple quality experience awesomeread,0.0,0.0,1.0
iphone good phone worldread,0.492,0.0,0.508
awsomeread,0.0,0.0,1.0
great product world right thank india productread,0.569,0.0,0.431
wowread,0.0,0.0,1.0
look great hand performance greatcamera awesome battery backup okay u r normal user come working day heavy user end evening want chargingcolour awesome love thank flipkartread,0.614,0.0,0.386
nice productread,0.737,0.0,0.263
love product  read,0.677,0.0,0.323
apple good handyread,0.592,0.0,0.408
awesome product thank flipkart speedy delivery safely pack upread,0.62,0.0,0.38
iphone se op ❤ ️ ❤ ️read,0.0,0.0,1.0
good phone everread,0.592,0.0,0.408
red colour good colour good performanceread,0.592,0.0,0.408
niceread,0.0,0.0,1.0
excellent mobileread,0.787,0.0,0.213
good product range buyread,0.492,0.0,0.508
phone smooth worth buyingread,0.388,0.0,0.612
s beast camera processer smartphone get bbd,0.0,0.0,1.0
supperbread,0.0,0.0,1.0
well iphoneread,0.677,0.0,0.323
amazing phoneif regular user mean appbrowsingsome times instagram feedingsbattery good regular user size battery big deal u u iphone se size actually compact fit handsread,0.315,0.0,0.685
phone awesome think battery low use battery good give screen time camera great portrait shot good optipns cameraread,0.481,0.072,0.447
goodread,0.0,0.0,1.0
superb phoneread,0.804,0.0,0.196
search compact phone high speed ell smartphone show number performance ell iphone se compact gain rating number performance impressed try guysread,0.349,0.0,0.651
product nice smoothread,0.583,0.0,0.417
goodread,0.0,0.0,1.0
overall performance good missing thing battery read,0.287,0.218,0.495
awesome phoneread,0.804,0.0,0.196
awesome product   read,0.672,0.0,0.328
tnx flipkart ameze priceread,0.412,0.0,0.588
good onehandy perfect upgrade upgrade iphone want similarread,0.612,0.0,0.388
good buy big billion day sale screen size watch video battery life downsize hrs screen timeread,0.162,0.0,0.838
good nyc phoneread,0.592,0.0,0.408
android phone compete awesome flagship leval performance camera battery mah little bit low support fast charge wiredwireless issue great buyread,0.417,0.063,0.52
amazing phone chip performance superb camera great thing great battery life betterread,0.668,0.0,0.332
thank nice product delivery goodread,0.639,0.0,0.361
time iphone cute little impress lotread,0.584,0.0,0.416
good mobile buy bbs,0.492,0.0,0.508
awesome iphone ❤ ️ thank flipkart  read,0.688,0.0,0.312
god oneread,0.677,0.0,0.323
happy grab dealread,0.649,0.0,0.351
iphone android n m go good decisionread,0.42,0.0,0.58
owww mind blow purchasethank flipkart apple tiny beast        love itread,0.318,0.0,0.682
jai flipkart happyread,0.0,0.0,1.0
screen vibrate play musicread,0.444,0.0,0.556
get iphone se big billion day sale exchange orth money price range battery small heavy user perfect phone love small phone superfast orth money available low price gb variant big variant price difference pay easily purchase cloud couple yearsat yearsideal parent small anread,0.199,0.068,0.734
nice mobileread,0.737,0.0,0.263
phone nd nice buy low light selfie good day light picture wuality aweasome jst battery not mattersif u use youtube insta etc u altough nice premium phone like itread,0.313,0.06,0.627
buy phone red good decision absolutely enjoy moment explore featurespeople watch movie apple tv plus charge evening leave butter smooth performance think small compare previous phone inch job m happy u like small phone difficult people big fingersread,0.272,0.08,0.648
tha charge speed poor charge battery hourbut hour approx upgradedread,0.0,0.256,0.744
look cute stylish hand love phoneread,0.776,0.0,0.224
oowwread,0.0,0.0,1.0
awesome phonepurchase hesitation want avg screen size phoneread,0.432,0.168,0.4
thnx flipkart give big billion day salemy dream iphone true phone awesome love itread,0.567,0.0,0.433
great productread,0.804,0.0,0.196
goodread,0.0,0.0,1.0
honestly think battery give need awesome phone good camera good performance battery give hrs complain buy phone need compact small phone ❤ ️read,0.398,0.077,0.525
awesomeread,0.0,0.0,1.0
battery drain highread,0.0,0.0,1.0
good productread,0.744,0.0,0.256
get big billion day offerand beauty ❤ ️many people give negative feedback battery m android ios userbut not play game battery life sufficient good tooread,0.213,0.182,0.604
battery average deviceotherwise device awesomeread,0.0,0.0,1.0
superread,0.0,0.0,1.0
goodread,0.0,0.0,1.0
nice oneread,0.737,0.0,0.263
big billion day guy mil geya sapna pura ho geya nice productread,0.203,0.0,0.797
iphoneit upto expectation batterybattery poorand performace goodafter week phone battery io feel goodread,0.0,0.0,1.0
nice colour good camera thank flipcartread,0.732,0.0,0.268
good battery good upread,0.744,0.0,0.256
nice phone iphone exciting dealread,0.667,0.0,0.333
small pocket friendly phone  read,0.444,0.0,0.556
good like itread,0.844,0.0,0.156
awesome phoneread,0.804,0.0,0.196
excellent product d normal use save battery liferead,0.58,0.0,0.42
perfect iphoneread,0.787,0.0,0.213
good budget iphone get big billion day product deliver day good bionic chip give amazing performance small device device beast capture amazing photo portrait lighting effect video recording love upgrade android phone ve unbox video youtube channel watch search gadget arise yoread,0.322,0.0,0.678
ontime delivery well low price flipkart good exchange valuethank flipkartread,0.355,0.149,0.496
gift mobile nephew study college happy mobile m user iphone feel great iphone se prize segment buy rs thank flipkartread,0.541,0.0,0.459
awsmmread,0.0,0.0,1.0
buy good battery capacity read,0.42,0.0,0.58
fast deliver love get great deal aroundread,0.624,0.0,0.376
amazing  read,0.792,0.0,0.208
value moneyread,0.706,0.0,0.294
nice fully satisfied ❤ ️read,0.747,0.0,0.253
good priceread,0.744,0.0,0.256
amazing phone buy big billion day awsm camera good display battery ok type badread,0.447,0.0,0.553
orth price,0.0,0.0,1.0
product good price battery little weak need improvementread,0.252,0.227,0.521
simply superread,0.0,0.0,1.0
simply love itread,0.677,0.0,0.323
iphone happy      phoneread,0.649,0.0,0.351
awesome phone fast delivery get dayread,0.451,0.0,0.549
superb phone buy get mrp flipkart bbdguy close background app ill battery performance thanksread,0.217,0.148,0.635
bad mobile series apple historydont buy ittoo bad mobileread,0.0,0.5,0.5
thank filifcardread,0.714,0.0,0.286
wait long tym buy iphone get chance flipkart fulfil reduce price good good phone usedread,0.394,0.0,0.606
nice product get camer good portrait mode mobile smallread,0.449,0.0,0.551
chipsuper smooth performanceread,0.0,0.0,1.0
